sensor_id,plant_id,timestamp,power_consumption,voltage,current,temperature,power_factor,frequency,is_anomaly
SENSOR_A02,PLANT_A,2026-06-28T23:17:56.485530Z,464.0,218.74,2.57,65.85,0.855,50.08,0
SENSOR_A03,PLANT_A,2026-06-28T23:17:56.485530Z,497.13,220.66,1.95,70.39,0.853,50.08,0
SENSOR_A04,PLANT_A,2026-06-28T23:17:56.485530Z,441.66,218.08,2.11,63.99,0.878,50.04,0
SENSOR_A05,PLANT_A,2026-06-28T23:17:56.485530Z,500.32,221.89,2.52,70.41,0.853,49.96,0
SENSOR_B01,PLANT_B,2026-06-28T23:17:56.485530Z,252.96,218.59,0.79,57.38,0.852,50.02,0
SENSOR_B02,PLANT_B,2026-06-28T23:17:56.485530Z,233.31,219.83,1.41,55.59,0.857,50.03,0
SENSOR_B03,PLANT_B,2026-06-28T23:17:56.485530Z,257.09,221.64,1.5,61.17,0.879,50.0,0
SENSOR_C01,PLANT_C,2026-06-28T23:17:56.485530Z,117.9,218.32,0.96,49.74,0.865,49.97,0
SENSOR_C02,PLANT_C,2026-06-28T23:17:56.485530Z,102.18,219.23,0.09,47.16,0.886,50.0,0
SENSOR_A01,PLANT_A,2026-06-28T23:17:57.492845Z,487.65,219.95,2.28,70.17,0.888,49.95,0
SENSOR_A02,PLANT_A,2026-06-28T23:17:57.492845Z,461.1,218.27,2.24,66.67,0.873,50.02,0
SENSOR_A03,PLANT_A,2026-06-28T23:17:57.492845Z,513.24,218.36,2.84,70.62,0.863,49.95,0
SENSOR_A04,PLANT_A,2026-06-28T23:17:57.492845Z,448.71,219.97,2.16,61.87,0.864,49.9,0
SENSOR_A05,PLANT_A,2026-06-28T23:17:57.492845Z,496.14,218.46,2.18,67.2,0.852,49.99,0
SENSOR_B01,PLANT_B,2026-06-28T23:17:57.492845Z,234.49,221.07,1.06,56.61,0.881,49.97,0
SENSOR_B02,PLANT_B,2026-06-28T23:17:57.492845Z,218.69,220.07,0.53,57.45,0.858,50.04,0
SENSOR_B03,PLANT_B,2026-06-28T23:17:57.492845Z,256.54,220.46,1.62,61.3,0.879,49.92,0
SENSOR_C01,PLANT_C,2026-06-28T23:17:57.492845Z,115.37,220.02,0.15,47.52,0.879,49.95,0
SENSOR_C02,PLANT_C,2026-06-28T23:17:57.492845Z,98.27,220.37,0.19,46.68,0.871,50.1,0
SENSOR_A01,PLANT_A,2026-06-28T23:17:58.494702Z,488.2,220.2,2.24,66.76,0.872,50.09,0
SENSOR_A02,PLANT_A,2026-06-28T23:17:58.494702Z,470.13,218.59,1.73,65.01,0.855,50.01,0
SENSOR_A03,PLANT_A,2026-06-28T23:17:58.494702Z,509.72,221.95,1.98,71.63,0.856,49.92,0
SENSOR_A04,PLANT_A,2026-06-28T23:17:58.494702Z,446.31,219.83,1.82,63.03,0.867,50.01,0
SENSOR_A05,PLANT_A,2026-06-28T23:17:58.494702Z,505.86,218.64,2.74,67.63,0.866,50.08,0
SENSOR_B01,PLANT_B,2026-06-28T23:17:58.494702Z,250.35,218.72,1.54,57.03,0.885,49.97,0
SENSOR_B02,PLANT_B,2026-06-28T23:17:58.494702Z,229.24,218.93,0.57,57.1,0.876,49.96,0
SENSOR_B03,PLANT_B,2026-06-28T23:17:58.494702Z,262.12,159.88,2.59,58.48,0.869,49.98,1
SENSOR_C01,PLANT_C,2026-06-28T23:17:58.494702Z,110.95,218.49,0.15,48.89,0.883,49.97,0
SENSOR_C02,PLANT_C,2026-06-28T23:17:58.494702Z,114.56,218.02,0.25,45.93,0.853,50.09,0
SENSOR_A01,PLANT_A,2026-06-28T23:17:59.497052Z,495.51,220.11,2.11,66.5,0.875,50.08,0
SENSOR_A02,PLANT_A,2026-06-28T23:17:59.497052Z,472.97,221.28,2.07,67.57,0.866,49.92,0
SENSOR_A03,PLANT_A,2026-06-28T23:17:59.497052Z,509.54,221.36,2.57,70.08,0.889,50.01,0
SENSOR_A04,PLANT_A,2026-06-28T23:17:59.497052Z,447.04,218.42,1.8,63.48,0.879,49.95,0
SENSOR_A05,PLANT_A,2026-06-28T23:17:59.497052Z,488.41,220.61,2.6,68.67,0.877,49.92,0
SENSOR_B01,PLANT_B,2026-06-28T23:17:59.497052Z,247.45,218.96,1.57,57.03,0.885,50.0,0
SENSOR_B02,PLANT_B,2026-06-28T23:17:59.497052Z,225.7,221.93,0.65,55.34,0.873,49.98,0
SENSOR_B03,PLANT_B,2026-06-28T23:17:59.497052Z,255.34,220.52,1.58,58.49,0.875,49.95,0
SENSOR_C01,PLANT_C,2026-06-28T23:17:59.497052Z,117.0,219.2,0.56,47.1,0.865,49.96,0
SENSOR_C02,PLANT_C,2026-06-28T23:17:59.497052Z,107.84,220.01,0.99,47.86,0.884,49.98,0
SENSOR_A01,PLANT_A,2026-06-28T23:18:01.140221Z,495.89,220.07,1.8,69.77,0.861,50.0,0
SENSOR_A02,PLANT_A,2026-06-28T23:18:01.140221Z,457.83,219.69,1.73,64.83,0.864,49.98,0
SENSOR_A03,PLANT_A,2026-06-28T23:18:01.140221Z,499.96,219.73,2.06,70.25,0.878,50.07,0
SENSOR_A04,PLANT_A,2026-06-28T23:18:01.140221Z,447.96,218.46,1.59,62.47,0.879,50.02,0
SENSOR_A05,PLANT_A,2026-06-28T23:18:01.140221Z,489.16,220.64,2.7,67.78,0.877,49.98,0
SENSOR_B01,PLANT_B,2026-06-28T23:18:01.140221Z,235.74,219.74,1.33,57.28,0.889,50.09,0
SENSOR_B02,PLANT_B,2026-06-28T23:18:01.140221Z,217.48,221.17,0.82,55.63,0.886,49.99,0
SENSOR_B03,PLANT_B,2026-06-28T23:18:01.140221Z,267.68,221.15,1.3,60.19,0.857,50.04,0
SENSOR_C01,PLANT_C,2026-06-28T23:18:01.140221Z,119.03,218.74,0.6,50.62,0.881,50.07,0
SENSOR_C02,PLANT_C,2026-06-28T23:18:01.140221Z,116.4,218.43,0.55,46.86,0.876,50.05,0
SENSOR_A01,PLANT_A,2026-06-28T23:18:02.146470Z,482.55,221.03,1.69,68.32,0.889,49.93,0
SENSOR_A02,PLANT_A,2026-06-28T23:18:02.146470Z,475.91,219.52,2.16,67.62,0.888,49.99,0
SENSOR_A03,PLANT_A,2026-06-28T23:18:02.146470Z,501.65,219.31,2.35,71.96,0.87,50.04,0
SENSOR_A04,PLANT_A,2026-06-28T23:18:02.146470Z,455.49,220.63,1.7,62.21,0.855,49.94,0
SENSOR_A05,PLANT_A,2026-06-28T23:18:02.146470Z,488.74,218.63,2.55,67.45,0.878,49.99,0
SENSOR_B01,PLANT_B,2026-06-28T23:18:02.146470Z,251.66,219.92,1.62,56.69,0.876,50.03,0
SENSOR_B02,PLANT_B,2026-06-28T23:18:02.146470Z,233.0,218.29,1.41,55.73,0.866,49.99,0
SENSOR_B03,PLANT_B,2026-06-28T23:18:02.146470Z,270.22,218.77,0.82,61.64,0.883,49.91,0
SENSOR_C01,PLANT_C,2026-06-28T23:18:02.146470Z,114.1,221.71,0.61,49.14,0.866,49.91,0
SENSOR_C02,PLANT_C,2026-06-28T23:18:02.146470Z,110.11,221.97,0.52,48.47,0.871,49.94,0
SENSOR_A01,PLANT_A,2026-06-28T23:18:03.149917Z,495.65,221.61,2.29,69.49,0.867,50.03,0
SENSOR_A02,PLANT_A,2026-06-28T23:18:03.149917Z,468.86,221.48,1.96,65.44,0.868,49.92,0
SENSOR_A03,PLANT_A,2026-06-28T23:18:03.149917Z,508.92,221.59,1.92,69.89,0.884,50.02,0
SENSOR_A04,PLANT_A,2026-06-28T23:18:03.149917Z,447.37,220.64,1.94,64.91,0.869,50.01,0
SENSOR_A05,PLANT_A,2026-06-28T23:18:03.149917Z,498.65,221.57,2.32,69.38,0.574,54.75,1
SENSOR_B01,PLANT_B,2026-06-28T23:18:03.149917Z,234.08,221.95,0.55,58.1,0.867,50.02,0
SENSOR_B02,PLANT_B,2026-06-28T23:18:03.149917Z,216.85,221.12,0.64,56.34,0.866,49.93,0
SENSOR_B03,PLANT_B,2026-06-28T23:18:03.149917Z,259.72,218.2,0.69,60.24,0.856,50.06,0
SENSOR_C01,PLANT_C,2026-06-28T23:18:03.149917Z,115.01,219.17,0.17,47.74,0.876,50.02,0
SENSOR_C02,PLANT_C,2026-06-28T23:18:03.149917Z,116.44,218.53,0.61,45.68,0.867,50.07,0
SENSOR_A01,PLANT_A,2026-06-28T23:18:04.155021Z,477.39,221.38,1.85,66.73,0.851,49.95,0
SENSOR_A02,PLANT_A,2026-06-28T23:18:04.155021Z,468.23,220.19,2.32,67.46,0.852,49.99,0
SENSOR_A03,PLANT_A,2026-06-28T23:18:04.155021Z,501.38,221.44,2.02,69.77,0.858,50.0,0
SENSOR_A04,PLANT_A,2026-06-28T23:18:04.155021Z,440.15,218.49,2.48,64.91,0.867,49.91,0
SENSOR_A05,PLANT_A,2026-06-28T23:18:04.155021Z,504.52,218.05,2.22,70.67,0.855,50.01,0
SENSOR_B01,PLANT_B,2026-06-28T23:18:04.155021Z,250.05,218.41,0.81,56.92,0.863,49.9,0
SENSOR_B02,PLANT_B,2026-06-28T23:18:04.155021Z,215.1,220.66,0.55,54.87,0.853,50.01,0
SENSOR_B03,PLANT_B,2026-06-28T23:18:04.155021Z,261.86,219.43,1.04,58.55,0.435,54.93,1
SENSOR_C01,PLANT_C,2026-06-28T23:18:04.155021Z,122.76,221.66,0.93,50.4,0.86,49.96,0
SENSOR_C02,PLANT_C,2026-06-28T23:18:04.155021Z,112.41,218.69,0.45,44.92,0.88,49.95,0
SENSOR_A01,PLANT_A,2026-06-28T23:18:05.162829Z,488.66,218.68,2.14,67.22,0.852,49.97,0
SENSOR_A02,PLANT_A,2026-06-28T23:18:05.162829Z,470.25,218.04,2.37,64.8,0.879,50.09,0
SENSOR_A03,PLANT_A,2026-06-28T23:18:05.162829Z,503.41,220.91,2.15,69.8,0.883,49.9,0
SENSOR_A04,PLANT_A,2026-06-28T23:18:05.162829Z,444.25,218.51,2.28,63.63,0.855,50.06,0
SENSOR_A05,PLANT_A,2026-06-28T23:18:05.162829Z,495.22,221.28,1.88,69.63,0.886,49.95,0
SENSOR_B01,PLANT_B,2026-06-28T23:18:05.162829Z,244.44,220.64,1.39,60.44,0.883,50.0,0
SENSOR_B02,PLANT_B,2026-06-28T23:18:05.162829Z,225.5,218.44,0.92,54.69,0.883,49.91,0
SENSOR_B03,PLANT_B,2026-06-28T23:18:05.162829Z,268.04,221.65,1.67,59.59,0.856,50.06,0
SENSOR_C01,PLANT_C,2026-06-28T23:18:05.162829Z,120.19,220.42,0.75,50.54,0.85,50.06,0
SENSOR_C02,PLANT_C,2026-06-28T23:18:05.162829Z,114.62,221.25,0.58,45.28,0.872,50.02,0
SENSOR_A01,PLANT_A,2026-06-28T23:18:06.166658Z,480.28,221.56,2.61,67.79,0.87,50.05,0
SENSOR_A02,PLANT_A,2026-06-28T23:18:06.166658Z,473.73,221.58,1.89,66.69,0.88,49.96,0
SENSOR_A03,PLANT_A,2026-06-28T23:18:06.166658Z,682.22,221.41,1.86,132.93,0.88,50.07,1
SENSOR_A04,PLANT_A,2026-06-28T23:18:06.166658Z,440.5,218.31,1.86,64.26,0.875,49.94,0
SENSOR_A05,PLANT_A,2026-06-28T23:18:06.166658Z,495.48,218.16,2.71,68.16,0.853,50.07,0
SENSOR_B01,PLANT_B,2026-06-28T23:18:06.166658Z,238.96,220.54,0.77,56.55,0.862,49.96,0
SENSOR_B02,PLANT_B,2026-06-28T23:18:06.166658Z,214.91,221.04,0.95,55.13,0.883,49.97,0
SENSOR_B03,PLANT_B,2026-06-28T23:18:06.166658Z,253.24,220.08,1.52,59.49,0.889,50.01,0
SENSOR_C01,PLANT_C,2026-06-28T23:18:06.166658Z,124.83,218.61,0.73,49.88,0.883,50.0,0
SENSOR_C02,PLANT_C,2026-06-28T23:18:06.166658Z,109.67,221.29,0.62,48.76,0.859,49.9,0
SENSOR_A01,PLANT_A,2026-06-28T23:18:07.170771Z,491.57,218.35,2.49,68.85,0.864,50.05,0
SENSOR_A02,PLANT_A,2026-06-28T23:18:07.170771Z,462.7,218.97,2.59,67.76,0.854,50.06,0
SENSOR_A03,PLANT_A,2026-06-28T23:18:07.170771Z,510.25,218.99,2.41,68.96,0.868,49.93,0
SENSOR_A04,PLANT_A,2026-06-28T23:18:07.170771Z,822.09,221.14,3.57,63.21,0.864,49.95,1
SENSOR_A05,PLANT_A,2026-06-28T23:18:07.170771Z,500.57,219.25,2.33,67.19,0.887,49.99,0
SENSOR_B01,PLANT_B,2026-06-28T23:18:07.170771Z,236.04,219.75,1.07,57.42,0.879,49.95,0
SENSOR_B02,PLANT_B,2026-06-28T23:18:07.170771Z,218.88,218.1,1.22,55.45,0.865,49.9,0
SENSOR_B03,PLANT_B,2026-06-28T23:18:07.170771Z,254.52,220.85,0.72,60.64,0.86,49.92,0
SENSOR_C01,PLANT_C,2026-06-28T23:18:07.170771Z,123.94,220.27,0.08,48.96,0.863,50.04,0
SENSOR_C02,PLANT_C,2026-06-28T23:18:07.170771Z,104.77,218.39,0.58,44.82,0.889,50.01,0
SENSOR_A01,PLANT_A,2026-06-28T23:18:08.175516Z,486.8,218.73,1.83,67.15,0.852,49.94,0
SENSOR_A02,PLANT_A,2026-06-28T23:18:08.175516Z,460.07,220.46,2.12,66.52,0.853,50.06,0
SENSOR_A03,PLANT_A,2026-06-28T23:18:08.175516Z,510.79,219.31,2.77,70.74,0.878,50.0,0
SENSOR_A04,PLANT_A,2026-06-28T23:18:08.175516Z,439.63,218.24,1.73,61.39,0.869,50.09,0
SENSOR_A05,PLANT_A,2026-06-28T23:18:08.175516Z,488.65,218.35,2.37,68.79,0.867,50.0,0
SENSOR_B01,PLANT_B,2026-06-28T23:18:08.175516Z,251.26,218.88,0.83,56.98,0.876,49.93,0
SENSOR_B02,PLANT_B,2026-06-28T23:18:08.175516Z,215.42,218.63,1.04,55.38,0.873,50.0,0
SENSOR_B03,PLANT_B,2026-06-28T23:18:08.175516Z,258.91,220.14,1.43,59.96,0.873,50.05,0
SENSOR_C01,PLANT_C,2026-06-28T23:18:08.175516Z,113.68,221.4,0.16,50.56,0.867,49.98,0
SENSOR_C02,PLANT_C,2026-06-28T23:18:08.175516Z,99.14,220.3,0.17,44.89,0.888,50.08,0
SENSOR_A01,PLANT_A,2026-06-28T23:18:09.195170Z,487.17,221.8,2.1,66.2,0.873,50.0,0
SENSOR_A02,PLANT_A,2026-06-28T23:18:09.195170Z,856.27,220.94,5.67,64.26,0.866,49.94,1
SENSOR_A03,PLANT_A,2026-06-28T23:18:09.195170Z,500.11,219.49,1.95,72.02,0.85,49.99,0
SENSOR_A04,PLANT_A,2026-06-28T23:18:09.195170Z,442.06,220.05,2.29,65.09,0.86,50.04,0
SENSOR_A05,PLANT_A,2026-06-28T23:18:09.195170Z,488.8,161.04,5.0,67.4,0.875,49.91,1
SENSOR_B01,PLANT_B,2026-06-28T23:18:09.195170Z,242.51,218.78,1.25,58.53,0.885,50.01,0
SENSOR_B02,PLANT_B,2026-06-28T23:18:09.195170Z,225.01,220.36,1.05,55.29,0.883,50.0,0
SENSOR_B03,PLANT_B,2026-06-28T23:18:09.195170Z,270.68,221.26,0.92,58.92,0.858,49.95,0
SENSOR_C01,PLANT_C,2026-06-28T23:18:09.195170Z,110.0,219.28,0.21,48.45,0.874,49.97,0
SENSOR_C02,PLANT_C,2026-06-28T23:18:09.195170Z,113.36,220.92,0.38,47.62,0.853,50.06,0
SENSOR_A01,PLANT_A,2026-06-28T23:18:10.203494Z,484.58,220.69,2.64,66.32,0.859,50.03,0
SENSOR_A02,PLANT_A,2026-06-28T23:18:10.203494Z,460.91,220.43,2.32,64.26,0.866,49.94,0
SENSOR_A03,PLANT_A,2026-06-28T23:18:10.203494Z,506.54,218.64,2.4,70.13,0.86,50.04,0
SENSOR_A04,PLANT_A,2026-06-28T23:18:10.203494Z,456.57,218.21,1.76,63.5,0.876,49.98,0
SENSOR_A05,PLANT_A,2026-06-28T23:18:10.203494Z,492.24,158.51,4.53,69.72,0.86,50.04,1
SENSOR_B01,PLANT_B,2026-06-28T23:18:10.203494Z,563.59,220.13,3.39,57.99,0.858,50.07,1
SENSOR_B02,PLANT_B,2026-06-28T23:18:10.203494Z,230.92,220.99,1.18,58.04,0.882,50.01,0
SENSOR_B03,PLANT_B,2026-06-28T23:18:10.203494Z,253.14,221.17,1.16,58.74,0.875,50.05,0
SENSOR_C01,PLANT_C,2026-06-28T23:18:10.203494Z,110.19,220.95,0.41,46.9,0.874,49.97,0
SENSOR_C02,PLANT_C,2026-06-28T23:18:10.203494Z,157.83,220.68,0.71,94.79,0.886,50.09,1
SENSOR_A01,PLANT_A,2026-06-28T23:18:11.213584Z,494.7,219.65,2.13,69.87,0.864,49.98,0
SENSOR_A02,PLANT_A,2026-06-28T23:18:11.213584Z,473.27,221.37,2.57,64.96,0.862,49.91,0
SENSOR_A03,PLANT_A,2026-06-28T23:18:11.213584Z,506.8,218.56,2.4,71.92,0.869,50.09,0
SENSOR_A04,PLANT_A,2026-06-28T23:18:11.213584Z,451.88,220.31,2.36,64.23,0.853,50.04,0
SENSOR_A05,PLANT_A,2026-06-28T23:18:11.213584Z,504.79,220.43,2.51,70.8,0.852,50.04,0
SENSOR_B01,PLANT_B,2026-06-28T23:18:11.213584Z,246.12,221.62,0.69,56.52,0.854,49.93,0
SENSOR_B02,PLANT_B,2026-06-28T23:18:11.213584Z,224.57,221.57,1.18,57.33,0.861,50.09,0
SENSOR_B03,PLANT_B,2026-06-28T23:18:11.213584Z,256.69,219.16,1.5,59.54,0.868,50.07,0
SENSOR_C01,PLANT_C,2026-06-28T23:18:11.213584Z,116.11,219.7,1.01,49.15,0.877,49.98,0
SENSOR_C02,PLANT_C,2026-06-28T23:18:11.213584Z,111.74,221.65,0.22,48.61,0.872,49.95,0
SENSOR_A01,PLANT_A,2026-06-28T23:18:12.224882Z,495.73,219.69,2.56,66.51,0.865,49.95,0
SENSOR_A02,PLANT_A,2026-06-28T23:18:12.224882Z,471.58,219.93,2.59,66.22,0.863,49.98,0
SENSOR_A03,PLANT_A,2026-06-28T23:18:12.224882Z,498.79,219.99,2.71,71.9,0.866,49.98,0
SENSOR_A04,PLANT_A,2026-06-28T23:18:12.224882Z,455.59,219.41,2.53,65.03,0.89,50.05,0
SENSOR_A05,PLANT_A,2026-06-28T23:18:12.224882Z,492.64,218.98,2.45,70.27,0.858,49.95,0
SENSOR_B01,PLANT_B,2026-06-28T23:18:12.224882Z,233.82,218.11,0.99,57.43,0.855,50.08,0
SENSOR_B02,PLANT_B,2026-06-28T23:18:12.224882Z,225.68,221.46,1.31,57.62,0.888,49.94,0
SENSOR_B03,PLANT_B,2026-06-28T23:18:12.224882Z,271.66,219.06,1.5,59.65,0.857,49.98,0
SENSOR_C01,PLANT_C,2026-06-28T23:18:12.224882Z,109.74,218.9,0.85,47.31,0.887,50.08,0
SENSOR_C02,PLANT_C,2026-06-28T23:18:12.224882Z,103.37,221.65,0.78,45.28,0.87,49.94,0
SENSOR_A01,PLANT_A,2026-06-28T23:18:13.231155Z,488.32,220.15,1.94,67.06,0.876,50.1,0
SENSOR_A02,PLANT_A,2026-06-28T23:18:13.231155Z,473.9,220.79,2.36,66.57,0.851,49.93,0
SENSOR_A03,PLANT_A,2026-06-28T23:18:13.231155Z,505.84,218.45,2.69,71.08,0.873,49.96,0
SENSOR_A04,PLANT_A,2026-06-28T23:18:13.231155Z,1028.57,221.28,4.13,64.8,0.852,50.07,1
SENSOR_A05,PLANT_A,2026-06-28T23:18:13.231155Z,496.1,218.64,2.03,67.78,0.878,49.93,0
SENSOR_B01,PLANT_B,2026-06-28T23:18:13.231155Z,251.7,219.01,0.79,60.33,0.862,49.94,0
SENSOR_B02,PLANT_B,2026-06-28T23:18:13.231155Z,232.69,218.13,0.64,57.73,0.869,50.09,0
SENSOR_B03,PLANT_B,2026-06-28T23:18:13.231155Z,267.14,221.37,0.83,59.68,0.888,50.09,0
SENSOR_C01,PLANT_C,2026-06-28T23:18:13.231155Z,110.04,219.09,0.54,46.84,0.866,50.06,0
SENSOR_C02,PLANT_C,2026-06-28T23:18:13.231155Z,109.99,218.35,0.06,48.7,0.87,49.91,0
SENSOR_A01,PLANT_A,2026-06-28T23:18:14.234914Z,496.55,221.52,1.85,69.95,0.884,49.92,0
SENSOR_A02,PLANT_A,2026-06-28T23:18:14.234914Z,462.65,221.36,2.15,66.34,0.887,50.09,0
SENSOR_A03,PLANT_A,2026-06-28T23:18:14.234914Z,510.92,220.57,2.34,71.7,0.853,49.98,0
SENSOR_A04,PLANT_A,2026-06-28T23:18:14.234914Z,453.24,219.1,2.19,62.27,0.873,50.05,0
SENSOR_A05,PLANT_A,2026-06-28T23:18:14.234914Z,503.12,221.0,2.35,67.5,0.865,49.92,0
SENSOR_B01,PLANT_B,2026-06-28T23:18:14.234914Z,242.88,221.13,1.0,59.59,0.862,50.09,0
SENSOR_B02,PLANT_B,2026-06-28T23:18:14.234914Z,214.9,220.12,1.39,55.88,0.87,49.93,0
SENSOR_B03,PLANT_B,2026-06-28T23:18:14.234914Z,270.66,220.77,0.8,61.69,0.888,49.9,0
SENSOR_C01,PLANT_C,2026-06-28T23:18:14.234914Z,123.17,218.64,0.93,48.19,0.852,49.96,0
SENSOR_C02,PLANT_C,2026-06-28T23:18:14.234914Z,220.78,219.46,1.15,44.81,0.866,50.06,1
SENSOR_A01,PLANT_A,2026-06-28T23:18:15.237797Z,477.2,220.75,2.15,67.49,0.867,49.96,0
SENSOR_A02,PLANT_A,2026-06-28T23:18:15.237797Z,1130.99,221.45,4.87,66.49,0.865,49.92,1
SENSOR_A03,PLANT_A,2026-06-28T23:18:15.237797Z,503.06,220.72,1.89,71.03,0.853,50.04,0
SENSOR_A04,PLANT_A,2026-06-28T23:18:15.237797Z,457.2,219.93,2.11,63.26,0.861,50.02,0
SENSOR_A05,PLANT_A,2026-06-28T23:18:15.237797Z,502.03,219.85,1.83,69.42,0.853,49.91,0
SENSOR_B01,PLANT_B,2026-06-28T23:18:15.237797Z,248.19,221.76,1.01,56.64,0.883,50.04,0
SENSOR_B02,PLANT_B,2026-06-28T23:18:15.237797Z,217.48,219.54,0.6,55.63,0.874,49.96,0
SENSOR_B03,PLANT_B,2026-06-28T23:18:15.237797Z,258.33,218.27,1.33,61.03,0.861,50.07,0
SENSOR_C01,PLANT_C,2026-06-28T23:18:15.237797Z,114.23,220.97,0.31,49.36,0.861,49.93,0
SENSOR_C02,PLANT_C,2026-06-28T23:18:15.237797Z,97.69,218.82,0.18,45.81,0.886,49.92,0
SENSOR_A01,PLANT_A,2026-06-28T23:18:16.242517Z,480.14,219.54,2.08,67.13,0.889,50.09,0
SENSOR_A02,PLANT_A,2026-06-28T23:18:16.242517Z,466.87,221.98,1.71,68.19,0.889,50.01,0
SENSOR_A03,PLANT_A,2026-06-28T23:18:16.242517Z,497.35,219.45,1.96,69.59,0.85,49.9,0
SENSOR_A04,PLANT_A,2026-06-28T23:18:16.242517Z,450.07,221.45,2.14,62.46,0.879,50.04,0
SENSOR_A05,PLANT_A,2026-06-28T23:18:16.242517Z,503.33,220.75,2.78,70.8,0.88,50.03,0
SENSOR_B01,PLANT_B,2026-06-28T23:18:16.242517Z,240.34,220.79,0.81,59.91,0.851,49.93,0
SENSOR_B02,PLANT_B,2026-06-28T23:18:16.242517Z,217.03,219.5,1.0,57.15,0.888,50.04,0
SENSOR_B03,PLANT_B,2026-06-28T23:18:16.242517Z,363.5,218.04,0.91,116.08,0.89,49.99,1
SENSOR_C01,PLANT_C,2026-06-28T23:18:16.242517Z,124.42,220.03,0.8,50.69,0.856,49.97,0
SENSOR_C02,PLANT_C,2026-06-28T23:18:16.242517Z,105.73,218.3,0.18,46.07,0.875,50.05,0
SENSOR_A01,PLANT_A,2026-06-28T23:18:17.245252Z,488.24,221.68,2.13,67.21,0.86,49.93,0
SENSOR_A02,PLANT_A,2026-06-28T23:18:17.245252Z,468.72,218.1,2.15,65.16,0.865,50.1,0
SENSOR_A03,PLANT_A,2026-06-28T23:18:17.245252Z,509.18,220.96,2.14,69.22,0.851,50.04,0
SENSOR_A04,PLANT_A,2026-06-28T23:18:17.245252Z,454.25,221.17,1.59,63.32,0.875,49.94,0
SENSOR_A05,PLANT_A,2026-06-28T23:18:17.245252Z,492.94,220.84,2.67,67.52,0.882,50.0,0
SENSOR_B01,PLANT_B,2026-06-28T23:18:17.245252Z,250.11,221.81,1.56,57.3,0.865,50.1,0
SENSOR_B02,PLANT_B,2026-06-28T23:18:17.245252Z,232.38,218.09,1.3,58.01,0.859,49.9,0
SENSOR_B03,PLANT_B,2026-06-28T23:18:17.245252Z,253.03,218.2,0.66,60.49,0.877,49.9,0
SENSOR_C01,PLANT_C,2026-06-28T23:18:17.245252Z,117.86,219.35,0.83,48.71,0.859,49.94,0
SENSOR_C02,PLANT_C,2026-06-28T23:18:17.245252Z,111.18,218.55,0.17,47.52,0.862,50.07,0
SENSOR_A01,PLANT_A,2026-06-28T23:18:18.250263Z,484.58,221.07,2.29,68.86,0.888,50.07,0
SENSOR_A02,PLANT_A,2026-06-28T23:18:18.250263Z,460.55,218.94,2.38,66.72,0.881,49.99,0
SENSOR_A03,PLANT_A,2026-06-28T23:18:18.250263Z,512.79,221.44,2.78,69.57,0.859,49.99,0
SENSOR_A04,PLANT_A,2026-06-28T23:18:18.250263Z,449.6,221.88,1.65,63.67,0.862,49.92,0
SENSOR_A05,PLANT_A,2026-06-28T23:18:18.250263Z,489.64,220.63,2.16,68.47,0.853,49.96,0
SENSOR_B01,PLANT_B,2026-06-28T23:18:18.250263Z,236.39,219.25,1.29,56.78,0.874,50.07,0
SENSOR_B02,PLANT_B,2026-06-28T23:18:18.250263Z,230.72,218.28,0.58,54.98,0.852,50.09,0
SENSOR_B03,PLANT_B,2026-06-28T23:18:18.250263Z,254.08,220.2,0.68,59.06,0.868,50.01,0
SENSOR_C01,PLANT_C,2026-06-28T23:18:18.250263Z,109.98,218.51,0.32,47.9,0.889,49.99,0
SENSOR_C02,PLANT_C,2026-06-28T23:18:18.250263Z,115.03,219.28,0.76,46.49,0.867,50.07,0
SENSOR_A01,PLANT_A,2026-06-28T23:18:19.253583Z,488.06,218.68,2.56,69.34,0.867,49.92,0
SENSOR_A02,PLANT_A,2026-06-28T23:18:19.253583Z,473.2,218.93,2.3,68.2,0.877,49.98,0
SENSOR_A03,PLANT_A,2026-06-28T23:18:19.253583Z,508.38,221.15,2.38,69.07,0.886,49.93,0
SENSOR_A04,PLANT_A,2026-06-28T23:18:19.253583Z,457.88,221.25,2.15,63.64,0.88,50.03,0
SENSOR_A05,PLANT_A,2026-06-28T23:18:19.253583Z,503.75,219.16,2.35,70.26,0.866,50.05,0
SENSOR_B01,PLANT_B,2026-06-28T23:18:19.253583Z,248.55,220.65,1.42,58.28,0.851,49.93,0
SENSOR_B02,PLANT_B,2026-06-28T23:18:19.253583Z,228.67,220.65,1.11,56.95,0.874,49.95,0
SENSOR_B03,PLANT_B,2026-06-28T23:18:19.253583Z,265.72,220.36,1.67,61.92,0.851,50.05,0
SENSOR_C01,PLANT_C,2026-06-28T23:18:19.253583Z,112.49,219.34,0.19,48.48,0.863,50.01,0
SENSOR_C02,PLANT_C,2026-06-28T23:18:19.253583Z,108.57,221.44,0.25,46.56,0.864,49.98,0
SENSOR_A01,PLANT_A,2026-06-28T23:18:20.261340Z,478.61,218.45,2.58,69.95,0.857,50.03,0
SENSOR_A02,PLANT_A,2026-06-28T23:18:20.261340Z,462.93,219.43,2.4,65.13,0.884,50.04,0
SENSOR_A03,PLANT_A,2026-06-28T23:18:20.261340Z,514.6,221.76,2.76,69.53,0.882,50.04,0
